
BasicModel: Loading and testing schedule from file

Configuration: 

customers=Usuarios.txt
resources=Auxiliares.txt
services=clusters_originalLong/Servicios_lunes.txt
locations=clusters_originalLong/Cluster_completo_j12_colons.txt
solution=null
solutionVAR=null

Adding 0 additional subservices: 

# customer, serviceReference, dayOfWeek, minHour, minMinute, maxHour, maxMinute, duration, latitude, longitude
--------
27977,27977.0.08:00.90/0,0,7,0,9,0,90,40.463,-3.6431
27982,27982.0.11:00.120/0,0,7,0,20,0,120,40.478,-3.6478
27986,27986.0.11:00.60/0,0,10,0,12,0,60,40.462,-3.6426
28005,28005.0.07:45.90/0,0,7,45,7,45,90,40.459,-3.6532
28006,28006.0.08:45.60/0,0,7,45,9,45,60,40.467,-3.6384
28007,28007.0.12:30.120/0,0,7,0,20,0,120,40.479,-3.6607
28008,28008.0.16:00.150/0,0,16,0,16,0,150,40.484,-3.6527
28016,28016.0.19:10.30/0,0,18,10,20,10,30,40.463,-3.6416
28016,28016.0.07:30.120/0,0,7,0,8,30,120,40.463,-3.6416
28019,28019.0.10:00.120/0,0,9,0,11,0,120,40.417,-3.7003
28020,28020.0.12:00.120/0,0,7,0,20,0,120,40.478,-3.6636
28026,28026.0.12:30.120/0,0,7,0,20,0,120,40.417,-3.7003
28027,28027.0.10:40.90/0,0,7,0,20,30,90,40.467,-3.6361
28037,28037.0.10:45.120/0,0,7,0,20,0,120,40.463,-3.6478
28048,28048.0.11:00.120/0,0,7,0,20,0,120,40.732,-4.0199
28055,28055.0.10:00.60/0,0,9,0,11,0,60,40.477,-3.6516
28059,28059.0.09:30.120/0,0,7,0,20,0,120,40.464,-3.646
28067,28067.0.09:00.60/0,0,8,0,10,0,60,40.473,-3.6547
28070,28070.0.10:30.120/0,0,7,0,20,0,120,40.461,-3.6479
28071,28071.0.09:00.120/0,0,8,0,10,0,120,40.47,-3.651
28089,28089.0.12:00.90/0,0,7,0,20,30,90,40.444,-3.6722
28092,28092.0.11:00.90/0,0,10,0,12,0,90,40.461,-3.6427
28094,28094.0.09:00.120/0,0,8,0,10,0,120,40.417,-3.7003
28105,28105.0.08:00.60/0,0,7,0,9,0,60,40.48,-3.6609
28108,28108.0.08:15.60/0,0,7,0,21,0,60,40.465,-3.6304
28132,28132.0.08:00.120/0,0,7,0,9,0,120,40.473,-3.639
28136,28136.0.12:00.120/0,0,7,0,20,0,120,40.472,-3.6616
28140,28140.0.08:30.90/0,0,7,0,20,30,90,40.461,-3.647
28143,28143.0.09:00.120/0,0,7,0,20,0,120,40.417,-3.7003
28153,28153.0.08:30.90/0,0,7,30,9,30,90,40.477,-3.6516
28155,28155.0.11:30.60/0,0,7,0,21,0,60,40.444,-3.6712
28157,28157.0.13:00.120/0,0,12,0,14,0,120,40.476,-3.6487
28163,28163.0.09:00.90/0,0,7,0,20,30,90,40.473,-3.6526
28164,28164.0.07:00.120/0,0,7,0,7,0,120,40.477,-3.6516
28170,28170.0.07:30.60/0,0,7,0,8,30,60,40.467,-3.6384
28170,28170.0.08:25.30/0,0,7,25,9,25,30,40.467,-3.6384
28172,28172.0.12:00.120/0,0,11,0,13,0,120,40.474,-3.6461
28184,28184.0.11:45.120/0,0,7,0,20,0,120,40.473,-3.6541
28189,28189.0.07:30.120/0,0,7,0,8,30,120,40.461,-3.645
28198,28198.0.09:15.90/0,0,8,15,10,15,90,40.467,-3.6342
28201,28201.0.07:15.30/0,0,7,0,8,15,30,40.478,-3.6582
28201,28201.0.11:15.60/0,0,10,15,12,15,60,40.478,-3.6582
28202,28202.0.10:00.60/0,0,9,0,11,0,60,40.473,-3.6525
28205,28205.0.13:00.90/0,0,7,0,20,30,90,40.471,-3.6357
28216,28216.0.07:30.90/0,0,7,30,7,30,90,40.473,-3.6361
28218,28218.0.09:30.60/0,0,8,30,10,30,60,40.462,-3.6439
28218,28218.0.20:00.30/0,0,19,0,21,0,30,40.462,-3.6439
28221,28221.0.10:00.120/0,0,9,0,11,0,120,40.461,-3.6517
28223,28223.0.11:00.120/0,0,10,0,12,0,120,40.477,-3.647
28226,28226.0.12:45.120/0,0,7,0,20,0,120,40.461,-3.6479
28235,28235.0.11:00.90/0,0,7,0,20,30,90,40.481,-3.659
28240,28240.0.08:10.120/0,0,7,10,9,10,120,40.417,-3.7003
28246,28246.0.08:00.30/0,0,7,0,9,0,30,40.39,-3.6679
28246,28246.0.08:00.30/1,0,7,0,9,0,30,40.39,-3.6679
28251,28251.0.20:30.30/0,0,20,30,20,30,30,40.474,-3.6384
28254,28254.0.12:00.120/0,0,11,0,13,0,120,40.476,-3.6383
28255,28255.0.10:00.90/0,0,9,0,11,0,90,40.409,-3.8835
28258,28258.0.09:00.60/0,0,8,0,10,0,60,40.417,-3.7003
28266,28266.0.08:30.120/0,0,7,30,9,30,120,40.476,-3.6618
28277,28277.0.12:00.120/0,0,7,0,20,0,120,40.471,-3.6524
28285,28285.0.12:30.90/0,0,7,0,20,30,90,40.463,-3.6478
28289,28289.0.11:30.120/0,0,10,30,12,30,120,40.465,-3.6495
28290,28290.0.11:00.60/0,0,10,0,12,0,60,40.479,-3.6576
28293,28293.0.20:00.30/0,0,19,0,21,0,30,40.458,-3.6523
28293,28293.0.07:00.60/0,0,7,0,8,0,60,40.458,-3.6523
28300,28300.0.15:15.120/0,0,7,0,20,0,120,40.465,-3.6304
28310,28310.0.11:00.120/0,0,10,0,12,0,120,40.475,-3.6626
28316,28316.0.07:50.60/0,0,7,0,8,50,60,40.417,-3.7003
28316,28316.0.10:10.60/0,0,9,10,11,10,60,40.417,-3.7003
28318,28318.0.09:30.60/0,0,8,30,10,30,60,40.465,-3.6404
28318,28318.0.13:30.30/0,0,12,30,14,30,30,40.465,-3.6404
28319,28319.0.09:00.30/0,0,9,0,9,0,30,40.39,-3.6679
28324,28324.0.18:20.60/0,0,18,20,18,20,60,40.466,-3.634
28328,28328.0.12:30.120/0,0,7,0,20,0,120,40.476,-3.6383
28335,28335.0.09:30.90/0,0,8,30,10,30,90,40.476,-3.6507
28338,28338.0.11:15.150/0,0,7,0,19,30,150,40.47,-3.6445
28348,28348.0.13:00.120/0,0,12,0,14,0,120,40.476,-3.6479
28348,28348.0.08:00.60/0,0,7,0,9,0,60,40.476,-3.6479
28348,28348.0.21:30.30/0,0,20,30,21,30,30,40.476,-3.6479
28351,28351.0.08:00.60/0,0,7,0,9,0,60,40.417,-3.7003
28351,28351.0.18:30.90/0,0,17,30,19,30,90,40.417,-3.7003
28359,28359.0.13:00.120/0,0,7,0,20,0,120,40.417,-3.7003
28360,28360.0.08:00.120/0,0,7,0,20,0,120,40.47,-3.6523
28361,28361.0.08:00.30/0,0,7,0,9,0,30,40.488,-3.6468
28361,28361.0.21:30.30/0,0,20,30,21,30,30,40.488,-3.6468
28361,28361.0.08:00.60/0,0,7,0,9,0,60,40.488,-3.6468
28367,28367.0.10:00.120/0,0,7,0,20,0,120,40.473,-3.635
28374,28374.0.08:00.120/0,0,7,0,9,0,120,40.479,-3.6473
28376,28376.0.11:15.90/0,0,10,15,12,15,90,40.465,-3.6428
28378,28378.0.13:00.120/0,0,7,0,20,0,120,40.477,-3.6464
28381,28381.0.14:00.120/0,0,13,0,15,0,120,40.461,-3.6445
28385,28385.0.10:00.60/0,0,9,0,11,0,60,40.474,-3.6437
28385,28385.0.10:00.30/0,0,9,0,11,0,30,40.474,-3.6437
28385,28385.0.18:30.60/0,0,17,30,19,30,60,40.474,-3.6437
28389,28389.0.07:30.90/0,0,7,30,7,30,90,40.417,-3.7003
28398,28398.0.07:30.90/0,0,7,30,7,30,90,40.466,-3.6317
28403,28403.0.08:00.90/0,0,7,0,20,30,90,40.479,-3.6618
28405,28405.0.17:30.90/0,0,16,30,18,30,90,40.417,-3.7003
28405,28405.0.10:00.30/0,0,9,0,11,0,30,40.417,-3.7003
28407,28407.0.09:00.120/0,0,8,0,10,0,120,40.475,-3.6625
28410,28410.0.08:00.120/0,0,7,0,9,0,120,40.473,-3.6543
28418,28418.0.10:00.60/0,0,7,0,21,0,60,40.473,-3.654
28427,28427.0.10:30.90/0,0,7,0,20,30,90,40.461,-3.6498
28431,28431.0.07:15.60/0,0,7,0,8,15,60,40.474,-3.6399
28434,28434.0.09:30.240/0,0,8,30,10,30,240,40.471,-3.6374
28438,28438.0.10:00.60/0,0,9,0,11,0,60,40.462,-3.6426
28440,28440.0.10:10.120/0,0,9,10,11,10,120,40.461,-3.6476
28442,28442.0.09:10.90/0,0,8,10,10,10,90,40.461,-3.6469
28443,28443.0.20:30.30/0,0,19,30,21,30,30,40.468,-3.6564
28443,28443.0.20:30.30/1,0,19,30,21,30,30,40.468,-3.6564
28443,28443.0.07:30.30/0,0,7,0,8,30,30,40.468,-3.6564
28448,28448.0.08:00.120/0,0,7,0,20,0,120,40.461,-3.6475
28449,28449.0.17:00.30/0,0,16,0,18,0,30,40.471,-3.6491
28449,28449.0.08:30.30/0,0,7,30,9,30,30,40.471,-3.6491
28449,28449.0.21:15.30/0,0,20,15,21,30,30,40.471,-3.6491
28449,28449.0.13:00.30/0,0,12,0,14,0,30,40.471,-3.6491
28450,28450.0.07:30.90/0,0,7,0,8,30,90,40.453,-3.6093
28456,28456.0.10:00.90/0,0,9,0,11,0,90,40.474,-3.6369
28456,28456.0.13:30.60/0,0,12,30,14,30,60,40.474,-3.6369
28458,28458.0.17:30.30/0,0,17,30,17,30,30,40.469,-3.6537
28458,28458.0.07:25.60/0,0,7,25,7,25,60,40.469,-3.6537
28461,28461.0.12:00.120/0,0,7,0,20,0,120,40.472,-3.6553
28470,28470.0.16:30.240/0,0,16,30,16,30,240,40.487,-3.6544
28472,28472.0.08:00.30/0,0,8,0,8,0,30,40.474,-3.6435
28472,28472.0.18:00.30/0,0,18,0,18,0,30,40.474,-3.6435
28478,28478.0.07:15.30/0,0,7,15,7,15,30,40.464,-3.6462
28478,28478.0.07:15.60/0,0,7,15,7,15,60,40.464,-3.6462
28478,28478.0.16:45.90/0,0,16,45,16,45,90,40.464,-3.6462
28478,28478.0.17:30.150/0,0,17,30,17,30,150,40.464,-3.6462
28481,28481.0.07:00.30/0,0,7,0,8,0,30,40.456,-3.6493
28481,28481.0.07:10.30/0,0,7,0,8,10,30,40.456,-3.6493
28483,28483.0.12:40.120/0,0,11,40,13,40,120,40.463,-3.6443
28488,28488.0.12:00.120/0,0,11,0,13,0,120,40.417,-3.7003
28493,28493.0.10:30.60/0,0,7,0,21,0,60,40.47,-3.6445
28503,28503.0.15:45.60/0,0,7,0,21,0,60,40.466,-3.6354
28511,28511.0.08:30.90/0,0,8,30,8,30,90,40.464,-3.6344
28511,28511.0.14:15.30/0,0,14,15,14,15,30,40.464,-3.6344
28514,28514.0.10:00.240/0,0,9,0,11,0,240,40.468,-3.6337
28519,28519.0.13:30.120/0,0,12,30,14,30,120,40.417,-3.7003
28524,28524.0.08:00.120/0,0,7,0,9,0,120,40.468,-3.6562
28525,28525.0.16:45.30/0,0,15,45,17,45,30,40.471,-3.6524
28525,28525.0.09:45.120/0,0,8,45,10,45,120,40.471,-3.6524
28568,28568.0.08:00.120/0,0,7,0,9,0,120,40.476,-3.6618
28568,28568.0.17:45.30/0,0,16,45,18,45,30,40.476,-3.6618
28571,28571.0.10:00.120/0,0,9,0,11,0,120,40.664,-4.024
28572,28572.0.08:30.120/0,0,7,30,9,30,120,40.47,-3.6532
28575,28575.0.09:10.90/0,0,8,10,10,10,90,40.417,-3.7003
28580,28580.0.10:30.120/0,0,7,0,20,0,120,40.463,-3.6478
28583,28583.0.13:00.120/0,0,12,0,14,0,120,40.475,-3.6622
28584,28584.0.13:00.90/0,0,7,0,20,30,90,40.417,-3.7003
28587,28587.0.09:00.60/0,0,8,0,10,0,60,40.474,-3.6401
28589,28589.0.12:00.120/0,0,11,0,13,0,120,40.417,-3.7003
28608,28608.0.08:00.120/0,0,7,0,20,0,120,40.463,-3.6414
28611,28611.0.09:00.120/0,0,7,0,20,0,120,40.477,-3.6643
28613,28613.0.17:00.120/0,0,7,0,20,0,120,40.497,-3.6533
28615,28615.0.07:30.120/0,0,7,30,7,30,120,40.492,-3.6609
28616,28616.0.09:00.120/0,0,8,0,10,0,120,40.464,-3.6361
28617,28617.0.10:00.120/0,0,9,0,11,0,120,40.464,-3.6463
28621,28621.0.10:00.120/0,0,7,0,20,0,120,40.468,-3.6421
28628,28628.0.11:00.120/0,0,10,0,12,0,120,40.417,-3.7003
28631,28631.0.16:00.120/0,0,16,0,16,0,120,40.492,-3.6582
28633,28633.0.12:00.120/0,0,7,0,20,0,120,40.471,-3.6524
28639,28639.0.08:15.90/0,0,7,15,9,15,90,40.417,-3.7003
28655,28655.0.09:30.60/0,0,7,0,21,0,60,40.47,-3.6534
28657,28657.0.09:00.120/0,0,7,0,20,0,120,40.471,-3.6513
28702,28702.0.12:00.120/0,0,7,0,20,0,120,40.431,-3.7165
28708,28708.0.08:45.60/0,0,7,45,9,45,60,40.417,-3.7003
28715,28715.0.10:00.60/0,0,9,0,11,0,60,40.476,-3.6614
28732,28732.0.11:00.120/0,0,7,0,20,0,120,40.461,-3.6474
28788,28788.0.12:00.120/0,0,7,0,20,0,120,40.46,-3.7857
28841,28841.0.18:00.60/0,0,17,0,19,0,60,40.464,-3.6361
28852,28852.0.10:30.180/0,0,9,30,11,30,180,40.417,-3.7003
28855,28855.0.12:10.60/0,0,11,10,13,10,60,40.411,-3.707
28866,28866.0.13:00.120/0,0,7,0,20,0,120,40.426,-3.7101
28872,28872.0.11:30.120/0,0,7,0,20,0,120,40.46,-3.7113
28879,28879.0.11:15.120/0,0,10,15,12,15,120,40.458,-3.7108
28885,28885.0.13:05.90/0,0,7,0,20,30,90,40.41,-3.7
28887,28887.0.08:00.60/0,0,7,0,9,0,60,40.371,-3.7672
28890,28890.0.09:00.120/0,0,7,0,20,0,120,40.464,-3.713
28892,28892.0.11:00.120/0,0,10,0,12,0,120,40.466,-3.6382
28957,28957.0.11:10.90/0,0,10,10,12,10,90,40.426,-3.7023
28978,28978.0.09:05.90/0,0,7,0,20,30,90,40.347,-3.8291
29003,29003.0.11:00.60/0,0,10,0,12,0,60,40.474,-3.6425
29003,29003.0.14:00.30/0,0,13,0,15,0,30,40.474,-3.6425
29005,29005.0.08:00.60/0,0,7,0,9,0,60,40.408,-3.7152
29019,29019.0.17:45.60/0,0,16,45,18,45,60,40.433,-3.7157
29020,29020.0.12:09.120/0,0,11,9,13,9,120,40.438,-3.6998
29021,29021.0.09:40.60/0,0,8,40,10,40,60,40.411,-3.6949
29033,29033.0.13:30.120/0,0,12,30,14,30,120,40.412,-3.7268
29033,29033.0.17:30.60/0,0,16,30,18,30,60,40.412,-3.7268
29104,29104.0.12:55.120/0,0,11,55,13,55,120,40.41,-3.7276
29133,29133.0.12:40.120/0,0,7,0,20,0,120,40.429,-3.7043
29137,29137.0.09:05.60/0,0,7,0,21,0,60,40.41,-3.7117
29149,29149.0.12:50.120/0,0,7,0,20,0,120,40.027,-3.6025
29153,29153.0.13:00.120/0,0,12,0,14,0,120,40.311,-4.4929
29163,29163.0.10:00.30/0,0,9,0,11,0,30,40.396,-3.7383
29163,29163.0.10:00.30/1,0,9,0,11,0,30,40.396,-3.7383
29200,29200.0.10:10.90/0,0,9,10,11,10,90,40.417,-3.7003
29206,29206.0.08:25.30/0,0,7,25,9,25,30,40.422,-3.7107
29210,29210.0.15:10.90/0,0,7,0,20,30,90,40.411,-3.7134
29239,29239.0.11:10.60/0,0,10,10,12,10,60,40.448,-3.6755
29242,29242.0.10:00.120/0,0,9,0,11,0,120,40.444,-3.6762
29262,29262.0.13:00.150/0,0,12,0,14,0,150,40.461,-3.7137
29298,29298.0.10:00.120/0,0,7,0,20,0,120,40.435,-3.703
29302,29302.0.16:30.30/0,0,16,30,16,30,30,40.452,-3.9972
29302,29302.0.08:30.60/0,0,8,30,8,30,60,40.452,-3.9972
29311,29311.0.09:35.120/0,0,7,0,20,0,120,40.405,-3.7014
29314,29314.0.10:10.60/0,0,9,10,11,10,60,40.389,-3.7444
29320,29320.0.12:15.60/0,0,7,0,21,0,60,40.437,-3.7012
29326,29326.0.12:20.60/0,0,7,0,21,0,60,40.407,-3.7082
29327,29327.0.09:00.120/0,0,8,0,10,0,120,40.46,-3.7108
29357,29357.0.09:30.30/0,0,8,30,10,30,30,40.417,-3.7003
29369,29369.0.10:30.120/0,0,7,0,20,0,120,40.417,-3.7003
29373,29373.0.08:20.60/0,0,7,20,9,20,60,40.449,-3.6729
29387,29387.0.20:40.30/0,0,19,40,21,30,30,40.437,-3.6976
29387,29387.0.07:45.30/0,0,7,0,8,45,30,40.437,-3.6976
29387,29387.0.07:45.30/1,0,7,0,8,45,30,40.437,-3.6976
29396,29396.0.08:15.45/0,0,7,15,9,15,45,40.437,-3.6976
29397,29397.0.08:15.30/0,0,7,15,9,15,30,40.437,-3.6976
29418,29418.0.09:10.60/0,0,8,10,10,10,60,40.491,-3.8889
29444,29444.0.10:12.30/0,0,9,12,11,12,30,40.43,-3.7226
29444,29444.0.20:30.30/0,0,19,30,21,30,30,40.43,-3.7226
29451,29451.0.19:30.30/0,0,18,30,20,30,30,40.426,-3.7094
29451,29451.0.08:30.30/0,0,7,30,9,30,30,40.426,-3.7094
29451,29451.0.14:50.30/0,0,13,50,15,50,30,40.426,-3.7094
29460,29460.0.09:40.60/0,0,8,40,10,40,60,40.436,-3.7107
29497,29497.0.10:05.30/0,0,9,5,11,5,30,40.41,-3.6977
29566,29566.0.21:20.30/0,0,20,20,21,30,30,40.429,-3.7079
29566,29566.0.08:00.60/0,0,7,0,9,0,60,40.429,-3.7079
29566,29566.0.13:20.120/0,0,12,20,14,20,120,40.429,-3.7079
29618,29618.0.16:15.30/0,0,16,15,16,15,30,40.392,-3.7526
29618,29618.0.08:15.30/0,0,8,15,8,15,30,40.392,-3.7526
29646,29646.0.18:00.30/0,0,17,0,19,0,30,40.417,-3.7003
29683,29683.0.09:00.60/0,0,8,0,10,0,60,40.417,-3.7003
29709,29709.0.13:00.60/0,0,12,0,14,0,60,40.442,-3.7041
29709,29709.0.09:25.90/0,0,8,25,10,25,90,40.442,-3.7041
29749,29749.0.09:40.60/0,0,8,40,10,40,60,40.426,-3.7031
29753,29753.0.19:40.30/0,0,18,40,20,40,30,40.41,-3.7133
29753,29753.0.11:10.30/0,0,10,10,12,10,30,40.41,-3.7133
29803,29803.0.10:00.60/0,0,9,0,11,0,60,40.464,-3.7177
29815,29815.0.10:10.60/0,0,9,10,11,10,60,40.303,-3.7329
29815,29815.0.20:10.30/0,0,19,10,21,10,30,40.303,-3.7329
29817,29817.0.12:00.120/0,0,11,0,13,0,120,40.431,-3.7145
29825,29825.0.17:45.30/0,0,16,45,18,45,30,40.376,-3.7807
29825,29825.0.21:00.30/0,0,20,0,21,30,30,40.376,-3.7807
29825,29825.0.08:35.60/0,0,7,35,9,35,60,40.376,-3.7807
29825,29825.0.14:15.30/0,0,13,15,15,15,30,40.376,-3.7807
29835,29835.0.09:05.60/0,0,8,5,10,5,60,40.41,-3.7127
29886,29886.0.08:00.60/0,0,7,0,9,0,60,40.48,-3.6294
29886,29886.0.15:15.60/0,0,14,15,16,15,60,40.48,-3.6294
29907,29907.0.07:30.120/0,0,7,0,8,30,120,40.438,-3.7129
29942,29942.0.07:30.90/0,0,7,30,7,30,90,40.464,-3.722
29965,29965.0.13:00.120/0,0,7,0,20,0,120,40.417,-3.7003
29983,29983.0.13:30.90/0,0,7,0,20,30,90,40.408,-3.6982
29984,29984.0.10:50.120/0,0,7,0,20,0,120,40.445,-3.6961
29996,29996.0.09:00.120/0,0,8,0,10,0,120,40.447,-3.6753
30006,30006.0.11:05.120/0,0,7,0,20,0,120,40.411,-3.6994
30010,30010.0.13:00.120/0,0,7,0,20,0,120,40.468,-3.7195
30016,30016.0.11:15.120/0,0,10,15,12,15,120,40.409,-3.7313
30017,30017.0.08:00.60/0,0,7,0,9,0,60,40.417,-3.7003
30017,30017.0.16:00.60/0,0,15,0,17,0,60,40.417,-3.7003
30026,30026.0.08:00.120/0,0,7,0,20,0,120,40.465,-3.7176
30031,30031.0.10:00.60/0,0,9,0,11,0,60,40.417,-3.7003
30039,30039.0.11:00.180/0,0,10,0,12,0,180,40.399,-3.7745
30060,30060.0.08:00.120/0,0,7,0,9,0,120,40.417,-3.7003
30060,30060.0.00:00.120/0,0,7,0,1,0,120,40.417,-3.7003
30078,30078.0.09:30.180/0,0,8,30,10,30,180,40.437,-3.7129
30122,30122.0.10:40.150/0,0,9,40,11,40,150,40.41,-3.6964
30125,30125.0.13:00.60/0,0,12,0,14,0,60,40.378,-3.7771
30127,30127.0.09:30.60/0,0,9,30,9,30,60,40.411,-3.7323
30127,30127.0.20:00.30/0,0,20,0,20,0,30,40.411,-3.7323
30131,30131.0.08:00.360/0,0,7,0,9,0,360,40.428,-3.7019
30137,30137.0.13:30.90/0,0,12,30,14,30,90,40.397,-3.7452
30139,30139.0.08:00.150/0,0,7,0,9,0,150,40.408,-3.7412
30164,30164.0.09:00.120/0,0,8,0,10,0,120,40.434,-3.7156
30177,30177.0.12:30.120/0,0,11,30,13,30,120,40.539,-4.1655
30180,30180.0.12:25.120/0,0,11,25,13,25,120,40.41,-3.7074
30193,30193.0.21:30.30/0,0,20,30,21,30,30,40.431,-3.7338
30193,30193.0.10:00.60/0,0,9,0,11,0,60,40.431,-3.7338
30222,30222.0.12:00.60/0,0,11,0,13,0,60,40.444,-3.6684
30229,30229.0.09:00.60/0,0,8,0,10,0,60,40.464,-3.7141
30231,30231.0.13:15.60/0,0,12,15,14,15,60,40.406,-3.7451
30235,30235.0.09:00.45/0,0,8,0,10,0,45,40.431,-3.7359
30235,30235.0.08:00.60/0,0,7,0,9,0,60,40.431,-3.7359
30235,30235.0.08:00.60/1,0,7,0,9,0,60,40.431,-3.7359
30317,30317.0.20:00.30/0,0,20,0,20,0,30,40.467,-3.719
30318,30318.0.11:30.120/0,0,7,0,20,0,120,40.468,-3.7215
30327,30327.0.12:40.150/0,0,7,0,19,30,150,40.417,-3.7003
30331,30331.0.08:45.30/0,0,7,45,9,45,30,40.436,-3.7112
30342,30342.0.12:30.60/0,0,11,30,13,30,60,40.384,-3.7572
30350,30350.0.08:55.60/0,0,7,55,9,55,60,40.441,-3.6731
30362,30362.0.09:00.60/0,0,8,0,10,0,60,40.417,-3.7003
30376,30376.0.07:45.30/0,0,7,0,8,45,30,40.749,-3.7747
30380,30380.0.10:10.60/0,0,9,10,11,10,60,40.423,-3.6957
30391,30391.0.09:00.60/0,0,8,0,10,0,60,40.463,-3.7206
30397,30397.0.11:10.120/0,0,10,10,12,10,120,40.461,-3.7108
30398,30398.0.09:10.60/0,0,8,10,10,10,60,40.388,-3.7583
30398,30398.0.00:00.150/0,0,7,0,1,0,150,40.388,-3.7583
30401,30401.0.08:50.120/0,0,7,0,20,0,120,40.459,-3.7853
30405,30405.0.10:00.120/0,0,9,0,11,0,120,40.434,-3.7056
30408,30408.0.10:20.60/0,0,9,20,11,20,60,40.41,-3.7319
30412,30412.0.10:05.90/0,0,9,5,11,5,90,40.414,-3.708
30474,30474.0.08:20.60/0,0,8,20,8,20,60,40.389,-3.7607
30512,30512.0.20:50.30/0,0,19,50,21,30,30,40.447,-3.7064
30512,30512.0.09:00.90/0,0,8,0,10,0,90,40.447,-3.7064
30517,30517.0.08:00.60/0,0,7,0,9,0,60,40.403,-3.7576
30573,30573.0.08:15.60/0,0,7,15,9,15,60,40.426,-3.7147
30587,30587.0.08:00.60/0,0,7,0,9,0,60,40.432,-3.7194
30593,30593.0.11:50.60/0,0,10,50,12,50,60,40.444,-3.7006
30596,30596.0.10:30.60/0,0,9,30,11,30,60,40.464,-3.7188
30631,30631.0.09:00.60/0,0,8,0,10,0,60,40.456,-3.6771
30631,30631.0.19:50.60/0,0,18,50,20,50,60,40.456,-3.6771
30635,30635.0.08:30.120/0,0,7,30,9,30,120,40.397,-3.7393
30650,30650.0.08:30.60/0,0,7,30,9,30,60,40.46,-3.6775
30652,30652.0.08:00.60/0,0,8,0,8,0,60,40.397,-3.7452
30653,30653.0.09:50.120/0,0,7,0,20,0,120,40.43,-3.6992
30654,30654.0.09:10.60/0,0,8,10,10,10,60,40.448,-3.6755
30659,30659.0.10:30.120/0,0,7,0,20,0,120,40.338,-3.8067
30666,30666.0.12:00.120/0,0,7,0,20,0,120,40.461,-3.7137
30667,30667.0.09:00.60/0,0,8,0,10,0,60,40.424,-3.7024
30678,30678.0.07:45.60/0,0,7,0,8,45,60,40.417,-3.7003
30694,30694.0.08:30.120/0,0,7,0,20,0,120,40.432,-3.6979
30703,30703.0.18:00.60/0,0,17,0,19,0,60,40.417,-3.7003
30703,30703.0.10:00.30/0,0,9,0,11,0,30,40.417,-3.7003
30712,30712.0.10:10.60/0,0,9,10,11,10,60,40.408,-3.7379
30728,30728.0.09:30.60/0,0,8,30,10,30,60,40.443,-3.6806
30728,30728.0.21:00.60/0,0,20,0,21,0,60,40.443,-3.6806
30763,30763.0.00:00.120/0,0,7,0,20,0,120,40.461,-3.7092
30766,30766.0.10:50.30/0,0,9,50,11,50,30,40.428,-3.7039
30773,30773.0.09:40.60/0,0,8,40,10,40,60,40.413,-3.7065
30775,30775.0.09:55.60/0,0,8,55,10,55,60,40.427,-3.7311
30792,30792.0.09:05.60/0,0,8,5,10,5,60,40.389,-3.7582
30793,30793.0.07:00.60/0,0,7,0,8,0,60,40.422,-3.7104
30793,30793.0.18:35.60/0,0,17,35,19,35,60,40.422,-3.7104
30805,30805.0.19:20.30/0,0,18,20,20,20,30,40.413,-3.6961
30805,30805.0.08:30.30/0,0,7,30,9,30,30,40.413,-3.6961
30816,30816.0.09:15.60/0,0,8,15,10,15,60,40.493,-4.1675
30817,30817.0.10:00.120/0,0,7,0,20,0,120,40.417,-3.7003
30818,30818.0.10:00.120/0,0,7,0,20,0,120,40.437,-3.7132
30825,30825.0.11:10.120/0,0,7,0,20,0,120,40.431,-3.7013
30856,30856.0.07:30.30/0,0,7,30,7,30,30,40.404,-3.7314
30856,30856.0.16:45.30/0,0,16,45,16,45,30,40.404,-3.7314
30870,30870.0.18:35.90/0,0,17,35,19,35,90,40.412,-3.7129
30896,30896.0.18:00.90/0,0,18,0,18,0,90,40.394,-3.7647
30922,30922.0.14:00.60/0,0,13,0,15,0,60,40.389,-3.7607
30924,30924.0.08:00.120/0,0,7,0,20,0,120,40.406,-3.6997
30924,30924.0.12:45.60/0,0,7,0,21,0,60,40.406,-3.6997
30925,30925.0.08:00.120/0,0,7,0,20,0,120,40.409,-3.7301
30942,30942.0.09:10.90/0,0,8,10,10,10,90,40.445,-3.7031
30960,30960.0.10:30.120/0,0,9,30,11,30,120,40.391,-3.7624
30966,30966.0.07:50.120/0,0,7,0,8,50,120,40.41,-3.7015
30980,30980.0.00:00.120/0,0,7,0,1,0,120,40.453,-3.7115
30982,30982.0.08:00.120/0,0,7,0,9,0,120,40.417,-3.7003
30987,30987.0.11:10.60/0,0,10,10,12,10,60,40.404,-3.7415
30989,30989.0.12:10.60/0,0,11,10,13,10,60,40.404,-3.7415
30992,30992.0.10:20.105/0,0,9,20,11,20,105,40.445,-3.674
30993,30993.0.08:00.60/0,0,8,0,8,0,60,40.417,-3.7003
30993,30993.0.17:15.30/0,0,17,15,17,15,30,40.417,-3.7003
31010,31010.0.12:25.120/0,0,11,25,13,25,120,40.457,-3.6757
31010,31010.0.08:30.60/0,0,7,30,9,30,60,40.457,-3.6757
31021,31021.0.12:30.30/0,0,7,0,21,30,30,40.427,-3.7035
31022,31022.0.08:15.90/0,0,7,0,20,30,90,40.426,-3.7035
31023,31023.0.10:00.120/0,0,9,0,11,0,120,40.417,-3.7003
31031,31031.0.12:05.60/0,0,11,5,13,5,60,40.397,-3.763
